cust_id,buy,rfm_code,r_code,f_code,m_code
3298,0,355,3,5,5
3299,0,211,2,1,1
3300,0,112,1,1,2
3301,0,454,4,5,4
3302,0,323,3,2,3
3303,0,324,3,2,4
3304,0,355,3,5,5
3305,0,511,5,1,1
3306,0,333,3,3,3
3307,0,155,1,5,5
3308,0,322,3,2,2
3309,0,122,1,2,2
3310,0,211,2,1,1
3311,0,233,2,3,3
3312,0,133,1,3,3
3313,0,512,5,1,2
3314,0,111,1,1,1
3315,0,122,1,2,2
3316,0,112,1,1,2
3317,0,434,4,3,4
3318,0,555,5,5,5
3319,0,511,5,1,1
3320,0,355,3,5,5
3321,0,522,5,2,2
3322,0,233,2,3,3
3323,0,411,4,1,1
3324,0,155,1,5,5
3325,0,512,5,1,2
3326,0,422,4,2,2
3327,0,535,5,3,5
3328,0,232,2,3,2
3329,0,155,1,5,5
3330,0,123,1,2,3
3331,0,333,3,3,3
3332,0,322,3,2,2
3333,0,454,4,5,4
3334,0,455,4,5,5
3335,0,411,4,1,1
3336,0,154,1,5,4
3337,0,211,2,1,1
3338,0,522,5,2,2
3339,0,323,3,2,3
3340,0,253,2,5,3
3341,0,254,2,5,4
3342,0,554,5,5,4
3343,0,211,2,1,1
3344,0,111,1,1,1
3345,0,355,3,5,5
3346,0,454,4,5,4
3347,0,555,5,5,5
3348,0,355,3,5,5
3349,0,222,2,2,2
3350,0,555,5,5,5
3351,0,513,5,1,3
3352,0,254,2,5,4
3353,0,355,3,5,5
3354,0,432,4,3,2
3355,0,453,4,5,3
3356,0,454,4,5,4
3357,0,255,2,5,5
3358,0,121,1,2,1
3359,0,311,3,1,1
3360,0,354,3,5,4
3361,0,354,3,5,4
3362,0,432,4,3,2
3363,0,434,4,3,4
3364,1,111,1,1,1
3365,0,553,5,5,3
3366,0,221,2,2,1
3367,0,211,2,1,1
3368,0,455,4,5,5
3369,0,222,2,2,2
3370,0,421,4,2,1
3371,0,555,5,5,5
3372,0,522,5,2,2
3373,0,112,1,1,2
3374,0,122,1,2,2
3375,0,555,5,5,5
3376,0,354,3,5,4
3377,0,254,2,5,4
3378,0,555,5,5,5
3379,0,454,4,5,4
3380,0,454,4,5,4
3381,0,453,4,5,3
3382,0,354,3,5,4
3383,0,111,1,1,1
3384,0,111,1,1,1
3385,0,435,4,3,5
3386,0,455,4,5,5
3387,0,311,3,1,1
3388,0,553,5,5,3
3389,0,533,5,3,3
3390,0,311,3,1,1
3391,0,352,3,5,2
3392,0,352,3,5,2
3393,0,532,5,3,2
3394,0,522,5,2,2
3395,0,312,3,1,2
3396,0,455,4,5,5
3397,0,511,5,1,1
3398,0,311,3,1,1
3399,0,311,3,1,1
3400,0,255,2,5,5
3401,0,453,4,5,3
3402,0,235,2,3,5
3403,0,412,4,1,2
3404,0,333,3,3,3
3405,0,454,4,5,4
3406,0,355,3,5,5
3407,0,131,1,3,1
3408,0,312,3,1,2
3409,0,455,4,5,5
3410,0,312,3,1,2
3411,0,522,5,2,2
3412,0,212,2,1,2
3413,0,222,2,2,2
3414,0,433,4,3,3
3415,0,321,3,2,1
3416,0,333,3,3,3
3417,0,235,2,3,5
3418,0,211,2,1,1
3419,0,432,4,3,2
3420,0,455,4,5,5
3421,0,454,4,5,4
3422,0,424,4,2,4
3423,0,133,1,3,3
3424,0,212,2,1,2
3425,0,255,2,5,5
3426,0,121,1,2,1
3427,1,423,4,2,3
3428,0,553,5,5,3
3429,0,234,2,3,4
3430,0,422,4,2,2
3431,0,433,4,3,3
3432,0,255,2,5,5
3433,0,334,3,3,4
3434,0,334,3,3,4
3435,0,312,3,1,2
3436,0,555,5,5,5
3437,0,353,3,5,3
3438,0,555,5,5,5
3439,0,424,4,2,4
3440,0,411,4,1,1
3441,0,154,1,5,4
3442,0,412,4,1,2
3443,0,323,3,2,3
3444,0,421,4,2,1
3445,0,323,3,2,3
3446,0,354,3,5,4
3447,0,212,2,1,2
3448,0,512,5,1,2
3449,0,354,3,5,4
3450,0,223,2,2,3
3451,0,523,5,2,3
3452,0,123,1,2,3
3453,0,252,2,5,2
3454,0,335,3,3,5
3455,0,323,3,2,3
3456,0,454,4,5,4
3457,0,312,3,1,2
3458,0,532,5,3,2
3459,0,534,5,3,4
3460,0,111,1,1,1
3461,0,412,4,1,2
3462,0,522,5,2,2
3463,0,311,3,1,1
3464,0,312,3,1,2
3465,0,455,4,5,5
3466,0,154,1,5,4
3467,0,354,3,5,4
3468,0,354,3,5,4
3469,0,433,4,3,3
3470,0,123,1,2,3
3471,0,333,3,3,3
3472,0,355,3,5,5
3473,0,353,3,5,3
3474,0,455,4,5,5
3475,0,111,1,1,1
3476,0,354,3,5,4
3477,0,212,2,1,2
3478,0,555,5,5,5
3479,0,211,2,1,1
3480,1,122,1,2,2
3481,0,155,1,5,5
3482,0,111,1,1,1
3483,0,422,4,2,2
3484,0,453,4,5,3
3485,0,332,3,3,2
3486,0,523,5,2,3
3487,0,155,1,5,5
3488,0,422,4,2,2
3489,0,354,3,5,4
3490,0,111,1,1,1
3491,0,134,1,3,4
3492,0,512,5,1,2
3493,0,554,5,5,4
3494,0,221,2,2,1
3495,0,354,3,5,4
3496,0,155,1,5,5
3497,0,523,5,2,3
3498,0,224,2,2,4
3499,0,255,2,5,5
3500,0,512,5,1,2
3501,0,222,2,2,2
3502,0,511,5,1,1
3503,0,111,1,1,1
3504,0,112,1,1,2
3505,0,154,1,5,4
3506,0,311,3,1,1
3507,0,411,4,1,1
3508,0,155,1,5,5
3509,0,211,2,1,1
3510,0,554,5,5,4
3511,0,133,1,3,3
3512,0,212,2,1,2
3513,0,434,4,3,4
3514,0,455,4,5,5
3515,0,334,3,3,4
3516,0,322,3,2,2
3517,0,455,4,5,5
3518,0,112,1,1,2
3519,0,252,2,5,2
3520,1,134,1,3,4
3521,0,522,5,2,2
3522,0,355,3,5,5
3523,0,222,2,2,2
3524,0,355,3,5,5
3525,0,355,3,5,5
3526,0,234,2,3,4
3527,1,211,2,1,1
3528,0,222,2,2,2
3529,0,111,1,1,1
3530,0,254,2,5,4
3531,0,112,1,1,2
3532,0,112,1,1,2
3533,0,152,1,5,2
3534,0,455,4,5,5
3535,0,335,3,3,5
3536,0,555,5,5,5
3537,0,454,4,5,4
3538,0,211,2,1,1
3539,0,354,3,5,4
3540,0,353,3,5,3
3541,0,332,3,3,2
3542,0,211,2,1,1
3543,0,321,3,2,1
3544,0,154,1,5,4
3545,0,523,5,2,3
3546,0,153,1,5,3
3547,0,554,5,5,4
3548,0,455,4,5,5
3549,0,554,5,5,4
3550,0,224,2,2,4
3551,0,511,5,1,1
3552,0,555,5,5,5
3553,0,154,1,5,4
3554,0,223,2,2,3
3555,0,534,5,3,4
3556,0,321,3,2,1
3557,0,355,3,5,5
3558,0,154,1,5,4
3559,0,211,2,1,1
3560,0,533,5,3,3
3561,0,223,2,2,3
3562,0,355,3,5,5
3563,0,522,5,2,2
3564,0,521,5,2,1
3565,0,524,5,2,4
3566,0,413,4,1,3
3567,0,423,4,2,3
3568,0,152,1,5,2
3569,1,122,1,2,2
3570,0,322,3,2,2
3571,0,255,2,5,5
3572,0,431,4,3,1
3573,0,235,2,3,5
3574,0,254,2,5,4
3575,0,234,2,3,4
3576,0,455,4,5,5
3577,0,522,5,2,2
3578,0,211,2,1,1
3579,0,323,3,2,3
3580,0,555,5,5,5
3581,0,435,4,3,5
3582,0,134,1,3,4
3583,0,554,5,5,4
3584,0,312,3,1,2
3585,0,333,3,3,3
3586,0,522,5,2,2
3587,0,211,2,1,1
3588,0,412,4,1,2
3589,0,253,2,5,3
3590,0,521,5,2,1
3591,0,411,4,1,1
3592,0,133,1,3,3
3593,0,323,3,2,3
3594,0,111,1,1,1
3595,0,322,3,2,2
3596,0,354,3,5,4
3597,0,554,5,5,4
3598,0,255,2,5,5
3599,0,111,1,1,1
3600,0,154,1,5,4
3601,0,255,2,5,5
3602,0,211,2,1,1
3603,0,424,4,2,4
3604,0,522,5,2,2
3605,0,255,2,5,5
3606,0,111,1,1,1
3607,0,234,2,3,4
3608,0,455,4,5,5
3609,0,423,4,2,3
3610,0,322,3,2,2
3611,0,354,3,5,4
3612,0,222,2,2,2
3613,0,131,1,3,1
3614,0,455,4,5,5
3615,0,111,1,1,1
3616,0,351,3,5,1
3617,0,332,3,3,2
3618,0,322,3,2,2
3619,0,233,2,3,3
3620,0,353,3,5,3
3621,0,555,5,5,5
3622,0,223,2,2,3
3623,0,453,4,5,3
3624,0,555,5,5,5
3625,0,455,4,5,5
3626,0,111,1,1,1
3627,0,222,2,2,2
3628,0,555,5,5,5
3629,0,421,4,2,1
3630,0,454,4,5,4
3631,0,354,3,5,4
3632,0,522,5,2,2
3633,0,422,4,2,2
3634,0,111,1,1,1
3635,0,555,5,5,5
3636,0,111,1,1,1
3637,0,432,4,3,2
3638,0,335,3,3,5
3639,0,134,1,3,4
3640,1,211,2,1,1
3641,0,122,1,2,2
3642,0,454,4,5,4
3643,0,111,1,1,1
3644,0,332,3,3,2
3645,0,435,4,3,5
3646,0,451,4,5,1
3647,0,523,5,2,3
3648,0,354,3,5,4
3649,0,211,2,1,1
3650,0,111,1,1,1
3651,1,523,5,2,3
3652,0,232,2,3,2
3653,0,222,2,2,2
3654,0,254,2,5,4
3655,0,511,5,1,1
3656,0,553,5,5,3
3657,0,552,5,5,2
3658,0,553,5,5,3
3659,0,354,3,5,4
3660,0,333,3,3,3
3661,0,533,5,3,3
3662,0,255,2,5,5
3663,0,133,1,3,3
3664,0,112,1,1,2
3665,0,353,3,5,3
3666,0,522,5,2,2
3667,0,221,2,2,1
3668,0,535,5,3,5
3669,0,422,4,2,2
3670,0,235,2,3,5
3671,0,154,1,5,4
3672,0,155,1,5,5
3673,0,111,1,1,1
3674,0,434,4,3,4
3675,0,355,3,5,5
3676,0,211,2,1,1
3677,0,221,2,2,1
3678,0,222,2,2,2
3679,0,454,4,5,4
3680,0,232,2,3,2
3681,0,233,2,3,3
3682,0,122,1,2,2
3683,0,454,4,5,4
3684,0,253,2,5,3
3685,0,222,2,2,2
3686,0,323,3,2,3
3687,0,133,1,3,3
3688,0,224,2,2,4
3689,0,121,1,2,1
3690,0,221,2,2,1
3691,0,554,5,5,4
3692,0,535,5,3,5
3693,0,555,5,5,5
3694,0,122,1,2,2
3695,0,255,2,5,5
3696,0,112,1,1,2
3697,0,353,3,5,3
3698,0,355,3,5,5
3699,0,133,1,3,3
3700,1,133,1,3,3
3701,0,312,3,1,2
3702,0,323,3,2,3
3703,0,554,5,5,4
3704,0,233,2,3,3
3705,0,154,1,5,4
3706,0,111,1,1,1
3707,0,354,3,5,4
3708,0,553,5,5,3
3709,0,555,5,5,5
3710,0,453,4,5,3
3711,0,355,3,5,5
3712,0,221,2,2,1
3713,0,334,3,3,4
3714,0,532,5,3,2
3715,0,455,4,5,5
3716,0,223,2,2,3
3717,0,554,5,5,4
3718,0,523,5,2,3
3719,0,112,1,1,2
3720,0,123,1,2,3
3721,0,111,1,1,1
3722,0,111,1,1,1
3723,0,554,5,5,4
3724,0,333,3,3,3
3725,0,334,3,3,4
3726,0,453,4,5,3
3727,0,553,5,5,3
3728,0,522,5,2,2
3729,0,334,3,3,4
3730,0,511,5,1,1
3731,0,553,5,5,3
3732,0,435,4,3,5
3733,0,554,5,5,4
3734,0,223,2,2,3
3735,0,133,1,3,3
3736,0,153,1,5,3
3737,0,532,5,3,2
3738,0,224,2,2,4
3739,0,523,5,2,3
3740,0,454,4,5,4
3741,0,524,5,2,4
3742,0,124,1,2,4
3743,0,555,5,5,5
3744,0,454,4,5,4
3745,0,454,4,5,4
3746,0,122,1,2,2
3747,0,454,4,5,4
3748,0,554,5,5,4
3749,0,333,3,3,3
3750,0,433,4,3,3
3751,0,212,2,1,2
3752,0,132,1,3,2
3753,0,155,1,5,5
3754,0,452,4,5,2
3755,0,453,4,5,3
3756,0,355,3,5,5
3757,0,532,5,3,2
3758,0,355,3,5,5
3759,0,554,5,5,4
3760,0,534,5,3,4
3761,0,532,5,3,2
3762,0,112,1,1,2
3763,0,455,4,5,5
3764,0,155,1,5,5
3765,0,533,5,3,3
3766,0,455,4,5,5
3767,0,322,3,2,2
3768,0,222,2,2,2
3769,0,111,1,1,1
3770,0,552,5,5,2
3771,0,455,4,5,5
3772,0,554,5,5,4
3773,0,255,2,5,5
3774,0,335,3,3,5
3775,0,411,4,1,1
3776,0,434,4,3,4
3777,0,234,2,3,4
3778,0,455,4,5,5
3779,0,154,1,5,4
3780,0,154,1,5,4
3781,0,221,2,2,1
3782,0,155,1,5,5
3783,0,134,1,3,4
3784,0,322,3,2,2
3785,0,222,2,2,2
3786,0,212,2,1,2
3787,0,252,2,5,2
3788,0,122,1,2,2
3789,0,555,5,5,5
3790,0,533,5,3,3
3791,0,222,2,2,2
3792,0,554,5,5,4
3793,0,454,4,5,4
3794,0,434,4,3,4
3795,0,112,1,1,2
3796,0,222,2,2,2
3797,0,223,2,2,3
3798,0,555,5,5,5
3799,0,522,5,2,2
3800,0,133,1,3,3
3801,0,524,5,2,4
3802,0,211,2,1,1
3803,0,355,3,5,5
3804,0,532,5,3,2
3805,0,354,3,5,4
3806,0,111,1,1,1
3807,0,111,1,1,1
3808,0,154,1,5,4
3809,0,252,2,5,2
3810,0,455,4,5,5
3811,0,111,1,1,1
3812,0,355,3,5,5
3813,1,154,1,5,4
3814,0,355,3,5,5
3815,0,423,4,2,3
3816,0,222,2,2,2
3817,0,555,5,5,5
3818,0,235,2,3,5
3819,0,333,3,3,3
3820,0,555,5,5,5
3821,0,334,3,3,4
3822,0,455,4,5,5
3823,0,154,1,5,4
3824,1,111,1,1,1
3825,0,353,3,5,3
3826,0,112,1,1,2
3827,0,534,5,3,4
3828,0,253,2,5,3
3829,0,511,5,1,1
3830,0,222,2,2,2
3831,0,254,2,5,4
3832,0,112,1,1,2
3833,0,221,2,2,1
3834,0,434,4,3,4
3835,0,355,3,5,5
3836,0,255,2,5,5
3837,0,112,1,1,2
3838,0,111,1,1,1
3839,0,355,3,5,5
3840,0,355,3,5,5
3841,0,111,1,1,1
3842,0,332,3,3,2
3843,0,154,1,5,4
3844,0,422,4,2,2
3845,0,333,3,3,3
3846,0,511,5,1,1
3847,1,221,2,2,1
3848,0,354,3,5,4
3849,0,422,4,2,2
3850,0,321,3,2,1
3851,1,232,2,3,2
3852,0,554,5,5,4
3853,0,555,5,5,5
3854,0,455,4,5,5
3855,0,254,2,5,4
3856,0,322,3,2,2
3857,0,255,2,5,5
3858,0,121,1,2,1
3859,1,411,4,1,1
3860,0,332,3,3,2
3861,0,112,1,1,2
3862,0,111,1,1,1
3863,0,523,5,2,3
3864,0,353,3,5,3
3865,0,511,5,1,1
3866,0,255,2,5,5
3867,0,211,2,1,1
3868,0,453,4,5,3
3869,0,354,3,5,4
3870,0,255,2,5,5
3871,0,421,4,2,1
3872,0,222,2,2,2
3873,0,553,5,5,3
3874,0,255,2,5,5
3875,0,213,2,1,3
3876,0,153,1,5,3
3877,0,555,5,5,5
3878,0,432,4,3,2
3879,1,123,1,2,3
3880,0,321,3,2,1
3881,0,222,2,2,2
3882,0,152,1,5,2
3883,0,553,5,5,3
3884,0,554,5,5,4
3885,0,455,4,5,5
3886,0,123,1,2,3
3887,0,523,5,2,3
3888,0,422,4,2,2
3889,0,555,5,5,5
3890,0,124,1,2,4
3891,0,222,2,2,2
3892,0,323,3,2,3
3893,0,124,1,2,4
3894,0,323,3,2,3
3895,0,122,1,2,2
3896,0,353,3,5,3
3897,0,355,3,5,5
3898,0,134,1,3,4
3899,0,122,1,2,2
3900,0,321,3,2,1
3901,0,255,2,5,5
3902,0,512,5,1,2
3903,0,332,3,3,2
3904,0,111,1,1,1
3905,0,354,3,5,4
3906,0,133,1,3,3
3907,0,355,3,5,5
3908,0,155,1,5,5
3909,0,223,2,2,3
3910,0,554,5,5,4
3911,0,455,4,5,5
3912,0,232,2,3,2
3913,0,455,4,5,5
3914,0,222,2,2,2
3915,0,411,4,1,1
3916,0,153,1,5,3
3917,0,354,3,5,4
3918,0,512,5,1,2
3919,0,422,4,2,2
3920,0,512,5,1,2
3921,0,112,1,1,2
3922,0,112,1,1,2
3923,0,454,4,5,4
3924,0,121,1,2,1
3925,0,334,3,3,4
3926,0,325,3,2,5
3927,0,111,1,1,1
3928,0,122,1,2,2
3929,0,321,3,2,1
3930,0,253,2,5,3
3931,0,434,4,3,4
3932,0,111,1,1,1
3933,0,533,5,3,3
3934,1,111,1,1,1
3935,0,355,3,5,5
3936,0,433,4,3,3
3937,0,523,5,2,3
3938,0,455,4,5,5
3939,0,121,1,2,1
3940,0,355,3,5,5
3941,0,354,3,5,4
3942,0,355,3,5,5
3943,0,132,1,3,2
3944,0,254,2,5,4
3945,0,522,5,2,2
3946,0,435,4,3,5
3947,0,154,1,5,4
3948,0,253,2,5,3
3949,0,555,5,5,5
3950,0,454,4,5,4
3951,0,153,1,5,3
3952,0,433,4,3,3
3953,0,152,1,5,2
3954,0,111,1,1,1
3955,0,534,5,3,4
3956,0,121,1,2,1
3957,0,554,5,5,4
3958,0,455,4,5,5
3959,0,122,1,2,2
3960,0,255,2,5,5
3961,0,333,3,3,3
3962,0,111,1,1,1
3963,0,122,1,2,2
3964,0,353,3,5,3
3965,0,555,5,5,5
3966,0,352,3,5,2
3967,0,554,5,5,4
3968,0,454,4,5,4
3969,0,235,2,3,5
3970,0,211,2,1,1
3971,0,432,4,3,2
3972,0,455,4,5,5
3973,0,553,5,5,3
3974,0,555,5,5,5
3975,0,552,5,5,2
3976,0,523,5,2,3
3977,0,411,4,1,1
3978,0,512,5,1,2
3979,0,535,5,3,5
3980,0,533,5,3,3
3981,0,233,2,3,3
3982,0,553,5,5,3
3983,0,354,3,5,4
3984,0,311,3,1,1
3985,0,455,4,5,5
3986,0,223,2,2,3
3987,0,354,3,5,4
3988,0,321,3,2,1
3989,0,155,1,5,5
3990,0,111,1,1,1
3991,0,423,4,2,3
3992,0,253,2,5,3
3993,0,411,4,1,1
3994,0,254,2,5,4
3995,0,155,1,5,5
3996,0,333,3,3,3
3997,0,454,4,5,4
3998,0,453,4,5,3
3999,0,323,3,2,3
4000,0,555,5,5,5
4001,0,111,1,1,1
4002,0,355,3,5,5
4003,0,224,2,2,4
4004,0,322,3,2,2
4005,0,455,4,5,5
4006,0,222,2,2,2
4007,0,412,4,1,2
4008,0,433,4,3,3
4009,0,111,1,1,1
4010,0,432,4,3,2
4011,0,211,2,1,1
4012,0,455,4,5,5
4013,0,211,2,1,1
4014,0,513,5,1,3
4015,0,534,5,3,4
4016,0,134,1,3,4
4017,1,132,1,3,2
4018,0,555,5,5,5
4019,0,255,2,5,5
4020,0,354,3,5,4
4021,0,311,3,1,1
4022,0,155,1,5,5
4023,0,233,2,3,3
4024,0,554,5,5,4
4025,0,453,4,5,3
4026,0,455,4,5,5
4027,0,411,4,1,1
4028,0,435,4,3,5
4029,0,223,2,2,3
4030,0,555,5,5,5
4031,0,111,1,1,1
4032,0,111,1,1,1
4033,0,432,4,3,2
4034,0,334,3,3,4
4035,0,353,3,5,3
4036,0,411,4,1,1
4037,0,554,5,5,4
4038,0,352,3,5,2
4039,0,433,4,3,3
4040,0,123,1,2,3
4041,0,211,2,1,1
4042,0,553,5,5,3
4043,0,554,5,5,4
4044,0,355,3,5,5
4045,0,524,5,2,4
4046,0,521,5,2,1
4047,0,455,4,5,5
4048,0,353,3,5,3
4049,0,332,3,3,2
4050,0,555,5,5,5
4051,0,155,1,5,5
4052,0,554,5,5,4
4053,0,122,1,2,2
4054,0,522,5,2,2
4055,0,455,4,5,5
4056,0,422,4,2,2
4057,0,311,3,1,1
4058,0,555,5,5,5
4059,0,433,4,3,3
4060,0,311,3,1,1
4061,0,554,5,5,4
4062,0,522,5,2,2
4063,0,154,1,5,4
4064,0,353,3,5,3
4065,0,554,5,5,4
4066,1,111,1,1,1
4067,1,255,2,5,5
4068,0,334,3,3,4
4069,0,211,2,1,1
4070,0,454,4,5,4
4071,0,211,2,1,1
4072,0,324,3,2,4
4073,0,455,4,5,5
4074,0,354,3,5,4
4075,0,122,1,2,2
4076,0,533,5,3,3
4077,0,433,4,3,3
4078,0,234,2,3,4
4079,0,553,5,5,3
4080,0,221,2,2,1
4081,0,524,5,2,4
4082,0,211,2,1,1
4083,0,313,3,1,3
4084,0,511,5,1,1
4085,0,352,3,5,2
4086,0,554,5,5,4
4087,0,423,4,2,3
4088,0,554,5,5,4
4089,0,122,1,2,2
4090,0,355,3,5,5
4091,0,432,4,3,2
4092,0,111,1,1,1
4093,0,454,4,5,4
4094,0,454,4,5,4
4095,0,523,5,2,3
4096,0,554,5,5,4
4097,0,452,4,5,2
4098,0,354,3,5,4
4099,0,522,5,2,2
4100,0,124,1,2,4
4101,0,555,5,5,5
4102,0,455,4,5,5
4103,0,353,3,5,3
4104,0,234,2,3,4
4105,0,132,1,3,2
4106,0,454,4,5,4
4107,0,235,2,3,5
4108,0,132,1,3,2
4109,0,222,2,2,2
4110,0,554,5,5,4
4111,0,211,2,1,1
4112,0,522,5,2,2
4113,0,355,3,5,5
4114,0,133,1,3,3
4115,0,422,4,2,2
4116,0,522,5,2,2
4117,1,211,2,1,1
4118,0,554,5,5,4
4119,0,532,5,3,2
4120,0,223,2,2,3
4121,0,233,2,3,3
4122,0,354,3,5,4
4123,0,255,2,5,5
4124,0,534,5,3,4
4125,0,123,1,2,3
4126,0,135,1,3,5
4127,0,322,3,2,2
4128,0,411,4,1,1
4129,0,523,5,2,3
4130,0,423,4,2,3
4131,0,212,2,1,2
4132,0,553,5,5,3
4133,0,454,4,5,4
4134,0,132,1,3,2
4135,0,234,2,3,4
4136,0,255,2,5,5
4137,0,555,5,5,5
4138,0,553,5,5,3
4139,0,554,5,5,4
4140,0,312,3,1,2
4141,0,534,5,3,4
4142,0,222,2,2,2
4143,1,211,2,1,1
4144,0,533,5,3,3
4145,0,232,2,3,2
4146,0,213,2,1,3
4147,0,454,4,5,4
4148,0,122,1,2,2
4149,0,355,3,5,5
4150,0,133,1,3,3
4151,0,233,2,3,3
4152,0,211,2,1,1
4153,0,522,5,2,2
4154,0,554,5,5,4
4155,0,422,4,2,2
4156,0,533,5,3,3
4157,0,455,4,5,5
4158,0,111,1,1,1
4159,0,554,5,5,4
4160,0,552,5,5,2
4161,0,234,2,3,4
4162,0,133,1,3,3
4163,0,534,5,3,4
4164,0,432,4,3,2
4165,0,354,3,5,4
4166,1,522,5,2,2
4167,0,521,5,2,1
4168,0,122,1,2,2
4169,0,554,5,5,4
4170,0,154,1,5,4
4171,0,354,3,5,4
4172,0,133,1,3,3
4173,0,555,5,5,5
4174,0,251,2,5,1
4175,0,354,3,5,4
4176,0,533,5,3,3
4177,0,554,5,5,4
4178,0,233,2,3,3
4179,0,311,3,1,1
4180,0,554,5,5,4
4181,0,352,3,5,2
4182,0,234,2,3,4
4183,0,111,1,1,1
4184,0,535,5,3,5
4185,0,555,5,5,5
4186,0,353,3,5,3
4187,0,152,1,5,2
4188,0,232,2,3,2
4189,0,555,5,5,5
4190,0,132,1,3,2
4191,0,211,2,1,1
4192,0,532,5,3,2
4193,0,455,4,5,5
4194,0,411,4,1,1
4195,0,533,5,3,3
4196,0,524,5,2,4
4197,0,555,5,5,5
4198,0,422,4,2,2
4199,0,322,3,2,2
4200,0,321,3,2,1
4201,0,153,1,5,3
4202,0,255,2,5,5
4203,0,455,4,5,5
4204,0,133,1,3,3
4205,0,454,4,5,4
4206,0,111,1,1,1
4207,0,112,1,1,2
4208,0,311,3,1,1
4209,0,234,2,3,4
4210,0,233,2,3,3
4211,0,554,5,5,4
4212,0,423,4,2,3
4213,0,555,5,5,5
4214,0,431,4,3,1
4215,0,153,1,5,3
4216,1,211,2,1,1
4217,0,111,1,1,1
4218,0,112,1,1,2
4219,0,421,4,2,1
4220,0,454,4,5,4
4221,0,453,4,5,3
4222,0,455,4,5,5
4223,0,411,4,1,1
4224,0,523,5,2,3
4225,0,454,4,5,4
4226,0,421,4,2,1
4227,0,233,2,3,3
4228,0,211,2,1,1
4229,0,455,4,5,5
4230,0,355,3,5,5
4231,0,155,1,5,5
4232,0,355,3,5,5
4233,0,555,5,5,5
4234,0,155,1,5,5
4235,0,234,2,3,4
4236,0,255,2,5,5
4237,0,553,5,5,3
4238,0,454,4,5,4
4239,0,154,1,5,4
4240,0,321,3,2,1
4241,0,411,4,1,1
4242,0,254,2,5,4
4243,0,321,3,2,1
4244,0,335,3,3,5
4245,0,432,4,3,2
4246,0,333,3,3,3
4247,0,512,5,1,2
4248,0,334,3,3,4
4249,0,155,1,5,5
4250,0,335,3,3,5
4251,0,533,5,3,3
4252,0,222,2,2,2
4253,0,553,5,5,3
4254,0,155,1,5,5
4255,0,411,4,1,1
4256,0,234,2,3,4
4257,0,353,3,5,3
4258,0,455,4,5,5
4259,0,211,2,1,1
4260,0,424,4,2,4
4261,0,122,1,2,2
4262,0,121,1,2,1
4263,0,255,2,5,5
4264,0,252,2,5,2
4265,1,532,5,3,2
4266,0,555,5,5,5
4267,0,411,4,1,1
4268,0,433,4,3,3
4269,0,255,2,5,5
4270,0,524,5,2,4
4271,0,321,3,2,1
4272,0,122,1,2,2
4273,0,223,2,2,3
4274,0,554,5,5,4
4275,0,121,1,2,1
4276,0,211,2,1,1
4277,0,223,2,2,3
4278,1,423,4,2,3
4279,0,255,2,5,5
4280,0,334,3,3,4
4281,0,411,4,1,1
4282,0,254,2,5,4
4283,0,155,1,5,5
4284,1,421,4,2,1
4285,0,222,2,2,2
4286,0,554,5,5,4
4287,0,455,4,5,5
4288,0,311,3,1,1
4289,0,234,2,3,4
4290,0,121,1,2,1
4291,0,522,5,2,2
4292,0,353,3,5,3
4293,0,554,5,5,4
4294,0,322,3,2,2
4295,0,423,4,2,3
4296,0,312,3,1,2
4297,0,111,1,1,1
4298,0,221,2,2,1
4299,0,455,4,5,5
4300,0,533,5,3,3
4301,0,221,2,2,1
4302,0,455,4,5,5
4303,0,532,5,3,2
4304,0,233,2,3,3
4305,0,355,3,5,5
4306,0,455,4,5,5
4307,0,324,3,2,4
4308,0,211,2,1,1
4309,0,454,4,5,4
4310,0,213,2,1,3
4311,0,232,2,3,2
4312,0,255,2,5,5
4313,0,255,2,5,5
4314,0,112,1,1,2
4315,0,122,1,2,2
4316,0,211,2,1,1
4317,0,522,5,2,2
4318,0,132,1,3,2
4319,0,353,3,5,3
4320,0,122,1,2,2
4321,0,213,2,1,3
4322,0,155,1,5,5
4323,0,355,3,5,5
4324,0,324,3,2,4
4325,0,222,2,2,2
4326,0,554,5,5,4
4327,0,334,3,3,4
4328,0,211,2,1,1
4329,0,124,1,2,4
4330,0,524,5,2,4
4331,0,212,2,1,2
4332,0,511,5,1,1
4333,0,555,5,5,5
4334,0,355,3,5,5
4335,0,511,5,1,1
4336,0,524,5,2,4
4337,0,422,4,2,2
4338,0,254,2,5,4
4339,0,311,3,1,1
4340,0,322,3,2,2
4341,0,122,1,2,2
4342,0,454,4,5,4
4343,0,453,4,5,3
4344,0,434,4,3,4
4345,0,412,4,1,2
4346,0,532,5,3,2
4347,0,534,5,3,4
4348,0,254,2,5,4
4349,0,511,5,1,1
4350,1,255,2,5,5
4351,0,355,3,5,5
4352,0,535,5,3,5
4353,0,434,4,3,4
4354,0,412,4,1,2
4355,0,323,3,2,3
4356,0,555,5,5,5
4357,0,353,3,5,3
4358,0,252,2,5,2
4359,0,223,2,2,3
4360,0,212,2,1,2
4361,0,554,5,5,4
4362,0,434,4,3,4
4363,0,133,1,3,3
4364,0,211,2,1,1
4365,0,134,1,3,4
4366,0,355,3,5,5
4367,0,234,2,3,4
4368,0,255,2,5,5
4369,0,422,4,2,2
4370,0,224,2,2,4
4371,0,455,4,5,5
